current_app_name,timestep,state,action,next_state,reward,done,number_of_pods,cpu_util,latency_violation,latency,hpa_threshold,info
proxy,92,205,0,205,0,False,10,32,0,1.129205624262492,20,{'datetime': '06/06/2022 13:49:45'}
proxy,93,205,4,436,10.626947678922349,False,5,58,0,1.4929049015045166,60,{'datetime': '06/06/2022 13:51:25'}
proxy,94,436,0,205,5.829451290877921,False,10,32,0,1.2514385382334392,20,{'datetime': '06/06/2022 13:53:04'}
proxy,95,205,4,436,11.804428244822251,False,5,48,0,1.1310096581776936,60,{'datetime': '06/06/2022 13:54:43'}
proxy,96,436,0,205,5.867589224079397,False,10,32,0,1.2401355107625325,20,{'datetime': '06/06/2022 13:56:22'}
proxy,97,205,4,443,10.835128180903693,False,6,46,0,1.0921133359273274,60,{'datetime': '06/06/2022 13:58:01'}
proxy,98,443,0,205,5.777538538503452,False,10,28,0,1.2669434547424316,20,{'datetime': '06/06/2022 13:59:40'}
proxy,99,205,4,436,11.99985336945945,False,5,56,0,1.0776323477427165,60,{'datetime': '06/06/2022 14:01:18'}
proxy,100,436,0,205,5.269676270840622,False,10,32,0,1.4264253775278728,20,{'datetime': '06/06/2022 14:02:58'}
proxy,101,205,4,436,10.69164360339424,False,5,57,0,1.4709325631459553,60,{'datetime': '06/06/2022 14:04:37'}
proxy,102,436,0,205,5.393620920386129,False,10,36,0,1.386128822962443,20,{'datetime': '06/06/2022 14:06:17'}
proxy,103,205,2,205,5.491252313254615,False,10,32,0,1.3550338745117188,20,{'datetime': '06/06/2022 14:07:56'}
proxy,104,205,3,240,7.535994198505906,False,8,39,0,1.411981503168742,40,{'datetime': '06/06/2022 14:09:35'}
proxy,105,240,2,240,8.156016112652324,False,8,37,0,1.2206876277923584,40,{'datetime': '06/06/2022 14:11:18'}
proxy,106,240,0,240,0,False,8,35,0,1.3533322016398113,40,{'datetime': '06/06/2022 14:11:22'}
proxy,107,240,2,415,8.601477329488977,False,8,41,0,1.095215876897176,40,{'datetime': '06/06/2022 14:13:00'}
proxy,108,415,4,646,12.343330924198936,False,4,71,0,1.2974743048350017,80,{'datetime': '06/06/2022 14:14:39'}
proxy,109,646,0,240,7.525581990483389,False,9,31,0,1.0856735706329346,40,{'datetime': '06/06/2022 14:16:17'}
proxy,110,240,2,415,8.404128967851094,False,8,40,0,1.1496851444244385,40,{'datetime': '06/06/2022 14:17:55'}
proxy,111,415,2,240,8.46449522369377,False,8,38,0,1.1328412691752117,40,{'datetime': '06/06/2022 14:19:34'}
proxy,112,240,2,408,9.297340827874553,False,7,41,0,1.2118842601776123,40,{'datetime': '06/06/2022 14:21:12'}
proxy,113,408,0,408,0,False,7,41,0,1.2849044799804688,40,{'datetime': '06/06/2022 14:21:16'}
proxy,114,408,0,408,0,False,7,41,0,1.0487643082936604,40,{'datetime': '06/06/2022 14:21:19'}
proxy,115,408,0,408,0,False,7,41,0,1.4940991401672363,40,{'datetime': '06/06/2022 14:21:24'}
proxy,116,408,0,408,0,False,7,45,0,1.2366832892100017,40,{'datetime': '06/06/2022 14:21:28'}
proxy,117,408,1,205,5.582977101173977,False,10,32,0,1.3263197739919026,20,{'datetime': '06/06/2022 14:23:08'}
proxy,118,205,4,436,11.24850919290878,False,5,49,0,1.292507568995158,60,{'datetime': '06/06/2022 14:24:47'}
proxy,119,436,0,205,5.822887415651774,False,10,32,0,1.2533913453420003,20,{'datetime': '06/06/2022 14:26:27'}
proxy,120,205,4,436,11.478684113158913,False,5,53,0,1.2238059043884277,60,{'datetime': '06/06/2022 14:28:09'}
proxy,121,436,0,205,6.534653809242349,False,10,31,0,1.0534979502360027,20,{'datetime': '06/06/2022 14:29:47'}
proxy,122,205,0,205,0,False,10,31,0,1.1630602677663167,20,{'datetime': '06/06/2022 14:29:51'}
proxy,123,205,4,443,10.333206837145923,False,6,50,0,1.2338920434315999,60,{'datetime': '06/06/2022 14:31:31'}
proxy,124,443,0,205,6.398920307623013,False,10,32,0,1.0898807843526204,20,{'datetime': '06/06/2022 14:33:09'}
